cruise,ship,haul,collection,start_latitude,start_longitude,stop_latitude,stop_longitude,equilibrium_time,haulback_time,surface_temp,surface_temp_method,ship_spd_through_water,itis_tsn,scientific_name,subsample_count,subsample_weight,remaining_weight,presence_only
201507,SH,157,3576,53.3782,-133.3248,53.3845,-133.3797,2015-09-06T03:08:00-08,2015-09-06T03:38:00-08,14.9,TSG,4.4,170289,"Brama japonica",2,3.85,0,N
201507,SH,157,3576,53.3782,-133.3248,53.3845,-133.3797,2015-09-06T03:08:00-08,2015-09-06T03:38:00-08,14.9,TSG,4.4,172716,"Citharichthys sordidus",NA,NA,NA,Y
201507,SH,157,3576,53.3782,-133.3248,53.3845,-133.3797,2015-09-06T03:08:00-08,2015-09-06T03:38:00-08,14.9,TSG,4.4,202423,Animalia,NA,1.15,1.55,N
201507,SH,157,3576,53.3782,-133.3248,53.3845,-133.3797,2015-09-06T03:08:00-08,2015-09-06T03:38:00-08,14.9,TSG,4.4,623380,"Bathylagoides (Bathylagus) wesethi",1,0.001,0,N
201507,SH,157,3576,53.3782,-133.3248,53.3845,-133.3797,2015-09-06T03:08:00-08,2015-09-06T03:38:00-08,14.9,TSG,4.4,623871,"Symbolophorus californiensis",NA,NA,NA,Y
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,50623,Aequorea,0,11.9,0,N
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,51640,Chrysaora,1,0.037,0,N
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,76422,"Corolla spectabilis",NA,NA,NA,Y
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,82401,"Abraliopsis felis",NA,NA,NA,Y
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,82442,"Onychoteuthis borealijaponica",16,1.75,0,N
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,98056,"Pleuroncodes planipes",NA,NA,NA,Y
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,162463,Paralepididae,1,5.00E-04,0,N
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,162583,"Diaphus spp.",NA,NA,NA,Y
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,162664,"Stenobrachius leucopsarus",NA,NA,NA,Y
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,166705,Sebastes,NA,NA,NA,Y
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,172510,"Icichthys lockingtoni",NA,NA,NA,Y
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,172717,"Citharichthys stigmaeus",NA,NA,NA,Y
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,202423,Animalia,NA,1.45,0,N
201507,SH,158,3577,52.9392,-132.9432,52.9413,-133.0133,2015-09-06T21:20:00-08,2015-09-06T21:50:00-08,15.1,TSG,4.2,623871,"Symbolophorus californiensis",NA,NA,NA,Y
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,50623,Aequorea,0,5.4,0,N
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,51658,"Chrysaora fuscescens",1,0.35,0,N
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,51696,"Phacellophora camtschatica",1,0.1,0,N
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,51700,Aurelia,3,1.2,0,N
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,76422,"Corolla spectabilis",NA,NA,NA,Y
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,82401,"Abraliopsis felis",NA,NA,NA,Y
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,82417,"Gonatopsis borealis",NA,NA,NA,Y
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,82418,Gonatus,NA,NA,NA,Y
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,82442,"Onychoteuthis borealijaponica",23,1.9,0,N
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,95496,Euphausiacea,NA,NA,NA,Y
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,162583,"Diaphus spp.",NA,NA,NA,Y
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,162664,"Stenobrachius leucopsarus",NA,NA,NA,Y
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,162673,"Tarletonbeania crenularis",NA,NA,NA,Y
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,165609,"Cololabis saira",8,0.032,0,N
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,166705,Sebastes,NA,NA,NA,Y
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,172510,"Icichthys lockingtoni",2,0.15,0,N
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,202423,Animalia,NA,1.3,0,N
201507,SH,159,3578,52.8947,-132.7947,52.8822,-132.8555,2015-09-06T23:31:00-08,2015-09-07T00:01:00-08,14.8,TSG,4.3,623871,"Symbolophorus californiensis",NA,NA,NA,Y
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,50623,Aequorea,0,6.75,0,N
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,51658,"Chrysaora fuscescens",2,2.65,0,N
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,51696,"Phacellophora camtschatica",5,0.65,0,N
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,51700,Aurelia,3,0.4,0,N
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,76422,"Corolla spectabilis",NA,NA,NA,Y
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,82401,"Abraliopsis felis",NA,NA,NA,Y
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,82418,Gonatus,NA,NA,NA,Y
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,82442,"Onychoteuthis borealijaponica",20,0.75,0,N
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,95496,Euphausiacea,NA,NA,NA,Y
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,160424,"Prionace glauca",1,3.15,0,N
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,162097,"Leuroglossus stilbius",NA,NA,NA,Y
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,162583,"Diaphus spp.",NA,NA,NA,Y
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,162664,"Stenobrachius leucopsarus",NA,NA,NA,Y
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,162673,"Tarletonbeania crenularis",NA,NA,NA,Y
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,172510,"Icichthys lockingtoni",2,0.1,0,N
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,202423,Animalia,NA,1.8,0,N
201507,SH,160,3579,52.8235,-132.6167,52.8098,-132.6735,2015-09-07T01:48:00-08,2015-09-07T02:18:00-08,14.8,TSG,4.4,623871,"Symbolophorus californiensis",NA,NA,NA,Y
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,51700,Aurelia,1,0.06,0,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,72856,Carinariidae,NA,0.0015,NA,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,76422,"Corolla spectabilis",NA,0.641,NA,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,82401,"Abraliopsis felis",NA,0.107,NA,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,82442,"Onychoteuthis borealijaponica",9,0.71,0,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,98056,"Pleuroncodes planipes",NA,0.024,NA,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,159636,"Pyrosoma atlanticum",50,0.67,0.983,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,159643,Salpida,NA,0.071,NA,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,159661,"Thetys vagina",50,2.87,0.902,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,161030,Osteichthyes,NA,0.0015,NA,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,162463,Paralepididae,NA,0.0015,NA,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,162673,"Tarletonbeania crenularis",NA,0.024,NA,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,623871,"Symbolophorus californiensis",NA,0.416,NA,N
201604,RL,1,3581,43.8513,-125.4425,43.8533,-125.514,2016-03-26T20:21:00-08,2016-03-26T21:06:00-08,11.7,TSG,4,635931,"Congriscus megastoma",1,0.06,0,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,51700,Aurelia,1,0.66,0,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,72856,Carinariidae,13,0.11,0.097,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,76422,"Corolla spectabilis",NA,0.547,NA,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,82367,Teuthida,NA,0.002,NA,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,82401,"Abraliopsis felis",NA,0.009,NA,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,82442,"Onychoteuthis borealijaponica",10,0.84,0,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,82551,"Chiroteuthis calyx",NA,0.014,NA,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,95496,Euphausiacea,NA,0.001,NA,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,159636,"Pyrosoma atlanticum",4,0.045,0.052,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,159643,Salpida,3,0.02,0,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,159661,"Thetys vagina",50,3.8,8.404,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,162673,"Tarletonbeania crenularis",NA,0.017,NA,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,164792,"Merluccius productus",NA,5.00E-04,NA,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,166705,Sebastes,NA,0.003,NA,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,171345,"Anarrhichthys ocellatus",2,0.005,0,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,172887,"Microstomus pacificus",NA,0.001,NA,N
201604,RL,2,3582,43.9423,-125.3312,43.941,-125.3937,2016-03-27T00:43:00-08,2016-03-27T01:28:00-08,11.9,TSG,3.5,623871,"Symbolophorus californiensis",NA,0.052,NA,N
201604,RL,3,3583,43.9298,-125.6157,43.9535,-125.6832,2016-03-27T03:47:00-08,2016-03-27T04:32:00-08,11.7,TSG,4.1,51483,Scyphozoa,NA,0.013,NA,N
201604,RL,3,3583,43.9298,-125.6157,43.9535,-125.6832,2016-03-27T03:47:00-08,2016-03-27T04:32:00-08,11.7,TSG,4.1,51700,Aurelia,5,0.91,0,N
201604,RL,3,3583,43.9298,-125.6157,43.9535,-125.6832,2016-03-27T03:47:00-08,2016-03-27T04:32:00-08,11.7,TSG,4.1,76422,"Corolla spectabilis",NA,0.603,NA,N
201604,RL,3,3583,43.9298,-125.6157,43.9535,-125.6832,2016-03-27T03:47:00-08,2016-03-27T04:32:00-08,11.7,TSG,4.1,82401,"Abraliopsis felis",NA,0.002,NA,N
201604,RL,3,3583,43.9298,-125.6157,43.9535,-125.6832,2016-03-27T03:47:00-08,2016-03-27T04:32:00-08,11.7,TSG,4.1,82442,"Onychoteuthis borealijaponica",7,0.62,0,N
201604,RL,3,3583,43.9298,-125.6157,43.9535,-125.6832,2016-03-27T03:47:00-08,2016-03-27T04:32:00-08,11.7,TSG,4.1,159636,"Pyrosoma atlanticum",22,0.213,0.029,N
201604,RL,3,3583,43.9298,-125.6157,43.9535,-125.6832,2016-03-27T03:47:00-08,2016-03-27T04:32:00-08,11.7,TSG,4.1,159661,"Thetys vagina",30,0.67,0.864,N
201604,RL,3,3583,43.9298,-125.6157,43.9535,-125.6832,2016-03-27T03:47:00-08,2016-03-27T04:32:00-08,11.7,TSG,4.1,162673,"Tarletonbeania crenularis",NA,0.009,NA,N
201604,RL,3,3583,43.9298,-125.6157,43.9535,-125.6832,2016-03-27T03:47:00-08,2016-03-27T04:32:00-08,11.7,TSG,4.1,171345,"Anarrhichthys ocellatus",2,0.005,0,N
201604,RL,3,3583,43.9298,-125.6157,43.9535,-125.6832,2016-03-27T03:47:00-08,2016-03-27T04:32:00-08,11.7,TSG,4.1,172716,"Citharichthys sordidus",NA,0.001,NA,N
201604,RL,3,3583,43.9298,-125.6157,43.9535,-125.6832,2016-03-27T03:47:00-08,2016-03-27T04:32:00-08,11.7,TSG,4.1,623871,"Symbolophorus californiensis",NA,0.018,NA,N
201604,RL,4,3584,43.9337,-124.8265,43.967,-124.8837,2016-03-27T21:35:00-08,2016-03-27T22:20:00-08,12,TSG,4.1,51700,Aurelia,2,0.375,0,N
201604,RL,4,3584,43.9337,-124.8265,43.967,-124.8837,2016-03-27T21:35:00-08,2016-03-27T22:20:00-08,12,TSG,4.1,76422,"Corolla spectabilis",NA,0.102,NA,N
201604,RL,4,3584,43.9337,-124.8265,43.967,-124.8837,2016-03-27T21:35:00-08,2016-03-27T22:20:00-08,12,TSG,4.1,82371,"Doryteuthis opalescens",20,0.506,1.124,N
201604,RL,4,3584,43.9337,-124.8265,43.967,-124.8837,2016-03-27T21:35:00-08,2016-03-27T22:20:00-08,12,TSG,4.1,159636,"Pyrosoma atlanticum",14,0.061,0,N
201604,RL,4,3584,43.9337,-124.8265,43.967,-124.8837,2016-03-27T21:35:00-08,2016-03-27T22:20:00-08,12,TSG,4.1,159661,"Thetys vagina",50,1.705,0.137,N
201604,RL,4,3584,43.9337,-124.8265,43.967,-124.8837,2016-03-27T21:35:00-08,2016-03-27T22:20:00-08,12,TSG,4.1,161729,"Sardinops sagax",8,1.4465,0,N
201604,RL,4,3584,43.9337,-124.8265,43.967,-124.8837,2016-03-27T21:35:00-08,2016-03-27T22:20:00-08,12,TSG,4.1,165609,"Cololabis saira",3,0.175,0,N
201604,RL,5,3585,44.0058,-124.6772,44.04,-124.7333,2016-03-28T01:58:00-08,2016-03-28T02:43:00-08,12.1,TSG,3.5,51700,Aurelia,1,0.995,0,N
201604,RL,5,3585,44.0058,-124.6772,44.04,-124.7333,2016-03-28T01:58:00-08,2016-03-28T02:43:00-08,12.1,TSG,3.5,76422,"Corolla spectabilis",NA,0.078,NA,N
201604,RL,5,3585,44.0058,-124.6772,44.04,-124.7333,2016-03-28T01:58:00-08,2016-03-28T02:43:00-08,12.1,TSG,3.5,159636,"Pyrosoma atlanticum",3,0.2,0.109,N
201604,RL,5,3585,44.0058,-124.6772,44.04,-124.7333,2016-03-28T01:58:00-08,2016-03-28T02:43:00-08,12.1,TSG,3.5,159661,"Thetys vagina",50,2.665,21.328,N
201604,RL,6,3586,44.4475,-124.5175,44.4807,-124.5755,2016-03-28T20:11:00-08,2016-03-28T20:56:00-08,12.4,TSG,3.9,51332,Prayidae,NA,0.014,NA,N
201604,RL,6,3586,44.4475,-124.5175,44.4807,-124.5755,2016-03-28T20:11:00-08,2016-03-28T20:56:00-08,12.4,TSG,3.9,51700,Aurelia,5,0.985,0,N
201604,RL,6,3586,44.4475,-124.5175,44.4807,-124.5755,2016-03-28T20:11:00-08,2016-03-28T20:56:00-08,12.4,TSG,3.9,76422,"Corolla spectabilis",NA,0.014,NA,N
201604,RL,6,3586,44.4475,-124.5175,44.4807,-124.5755,2016-03-28T20:11:00-08,2016-03-28T20:56:00-08,12.4,TSG,3.9,82371,"Doryteuthis opalescens",3,0.1125,0.005,N
201604,RL,6,3586,44.4475,-124.5175,44.4807,-124.5755,2016-03-28T20:11:00-08,2016-03-28T20:56:00-08,12.4,TSG,3.9,95496,Euphausiacea,NA,5.00E-04,NA,N
201604,RL,6,3586,44.4475,-124.5175,44.4807,-124.5755,2016-03-28T20:11:00-08,2016-03-28T20:56:00-08,12.4,TSG,3.9,159636,"Pyrosoma atlanticum",24,0.365,0.04,N
201604,RL,6,3586,44.4475,-124.5175,44.4807,-124.5755,2016-03-28T20:11:00-08,2016-03-28T20:56:00-08,12.4,TSG,3.9,159661,"Thetys vagina",27,0.81,0.031,N
201604,RL,7,3587,44.2972,-124.4978,44.3358,-124.5483,2016-03-29T00:45:00-08,2016-03-29T01:30:00-08,12.3,TSG,3.8,51700,Aurelia,5,1.765,0,N
201604,RL,7,3587,44.2972,-124.4978,44.3358,-124.5483,2016-03-29T00:45:00-08,2016-03-29T01:30:00-08,12.3,TSG,3.8,82371,"Doryteuthis opalescens",1,0.0155,0,N
201604,RL,7,3587,44.2972,-124.4978,44.3358,-124.5483,2016-03-29T00:45:00-08,2016-03-29T01:30:00-08,12.3,TSG,3.8,159661,"Thetys vagina",50,3.43,3.095,N
201604,RL,7,3587,44.2972,-124.4978,44.3358,-124.5483,2016-03-29T00:45:00-08,2016-03-29T01:30:00-08,12.3,TSG,3.8,161729,"Sardinops sagax",14,2.715,0,N
201604,RL,8,3588,44.4008,-124.3607,44.4402,-124.4093,2016-03-29T03:51:00-08,2016-03-29T04:36:00-08,12.5,TSG,3.8,82371,"Doryteuthis opalescens",2,0.079,0.548,N
201604,RL,8,3588,44.4008,-124.3607,44.4402,-124.4093,2016-03-29T03:51:00-08,2016-03-29T04:36:00-08,12.5,TSG,3.8,161729,"Sardinops sagax",50,5.8245,390.984,N
201604,RL,8,3588,44.4008,-124.3607,44.4402,-124.4093,2016-03-29T03:51:00-08,2016-03-29T04:36:00-08,12.5,TSG,3.8,172412,"Scomber japonicus",3,0.43,2.984,N
201604,RL,9,3589,44.5277,-124.4723,44.4742,-124.474,2016-03-29T21:02:00-08,2016-03-29T21:47:00-08,12.5,TSG,3.9,51696,"Phacellophora camtschatica",1,1.36,0,N
201604,RL,9,3589,44.5277,-124.4723,44.4742,-124.474,2016-03-29T21:02:00-08,2016-03-29T21:47:00-08,12.5,TSG,3.9,76422,"Corolla spectabilis",NA,0.045,NA,N
201604,RL,9,3589,44.5277,-124.4723,44.4742,-124.474,2016-03-29T21:02:00-08,2016-03-29T21:47:00-08,12.5,TSG,3.9,82371,"Doryteuthis opalescens",2,0.059,0,N
201604,RL,9,3589,44.5277,-124.4723,44.4742,-124.474,2016-03-29T21:02:00-08,2016-03-29T21:47:00-08,12.5,TSG,3.9,159636,"Pyrosoma atlanticum",50,1.475,5.421,N
201604,RL,9,3589,44.5277,-124.4723,44.4742,-124.474,2016-03-29T21:02:00-08,2016-03-29T21:47:00-08,12.5,TSG,3.9,159661,"Thetys vagina",47,2.505,0.039,N
201604,RL,10,3590,44.6422,-124.4662,44.5952,-124.4538,2016-03-30T01:04:00-08,2016-03-30T01:49:00-08,12.3,TSG,3.7,51696,"Phacellophora camtschatica",1,0.034,0,N
201604,RL,10,3590,44.6422,-124.4662,44.5952,-124.4538,2016-03-30T01:04:00-08,2016-03-30T01:49:00-08,12.3,TSG,3.7,51700,Aurelia,4,0.555,0.014,N
201604,RL,10,3590,44.6422,-124.4662,44.5952,-124.4538,2016-03-30T01:04:00-08,2016-03-30T01:49:00-08,12.3,TSG,3.7,76422,"Corolla spectabilis",NA,0.07,NA,N
201604,RL,10,3590,44.6422,-124.4662,44.5952,-124.4538,2016-03-30T01:04:00-08,2016-03-30T01:49:00-08,12.3,TSG,3.7,82371,"Doryteuthis opalescens",2,0.033,0,N
201604,RL,10,3590,44.6422,-124.4662,44.5952,-124.4538,2016-03-30T01:04:00-08,2016-03-30T01:49:00-08,12.3,TSG,3.7,159636,"Pyrosoma atlanticum",33,0.3,0.241,N
201604,RL,10,3590,44.6422,-124.4662,44.5952,-124.4538,2016-03-30T01:04:00-08,2016-03-30T01:49:00-08,12.3,TSG,3.7,159661,"Thetys vagina",50,2.405,10.634,N
201604,RL,10,3590,44.6422,-124.4662,44.5952,-124.4538,2016-03-30T01:04:00-08,2016-03-30T01:49:00-08,12.3,TSG,3.7,166705,Sebastes,NA,5.00E-04,NA,N
201604,RL,10,3590,44.6422,-124.4662,44.5952,-124.4538,2016-03-30T01:04:00-08,2016-03-30T01:49:00-08,12.3,TSG,3.7,172716,"Citharichthys sordidus",1,0.08,0,N
201604,RL,10,3590,44.6422,-124.4662,44.5952,-124.4538,2016-03-30T01:04:00-08,2016-03-30T01:49:00-08,12.3,TSG,3.7,172859,Pleuronectidae,NA,0.002,NA,N
201604,RL,11,3591,44.8653,-124.8787,44.8282,-124.8402,2016-03-31T00:00:00-08,2016-03-31T00:45:00-08,12.6,TSG,3.8,51700,Aurelia,2,1.32,0,N
201604,RL,11,3591,44.8653,-124.8787,44.8282,-124.8402,2016-03-31T00:00:00-08,2016-03-31T00:45:00-08,12.6,TSG,3.8,53867,Hormiphora,NA,0.026,NA,N
201604,RL,11,3591,44.8653,-124.8787,44.8282,-124.8402,2016-03-31T00:00:00-08,2016-03-31T00:45:00-08,12.6,TSG,3.8,69458,Mollusca,NA,5.00E-04,NA,N
201604,RL,11,3591,44.8653,-124.8787,44.8282,-124.8402,2016-03-31T00:00:00-08,2016-03-31T00:45:00-08,12.6,TSG,3.8,76422,"Corolla spectabilis",NA,0.574,NA,N
