cruise,ship,haul,collection,start_latitude,start_longitude,stop_latitude,stop_longitude,surface_temp,surface_temp_method,ship_spd_through_water,itis_tsn,scientific_name,subsample_count,subsample_weight,remaining_weight,presence_only,beginTransect,endTransect,haulback_time.utc,haulback_time.pacific,equilibrium_time.utc,equilibrium_time.pacific
200706,MF,10,2295,43.9866,-125.3783,43.9888,-125.4245,14.7,TSG,,82442,Onychoteuthis borealijaponica,20,2.57,,N,"-125.3783,43.9866","-125.4245,43.9888",2007-06-09T09:37:00Z,2007-06-09T09:37:00Z,2007-06-09T09:07:00Z,2007-06-09T09:07:00Z
200706,MF,10,2295,43.9866,-125.3783,43.9888,-125.4245,14.7,TSG,,159910,Lamna ditropis,1,68,,N,"-125.3783,43.9866","-125.4245,43.9888",2007-06-09T09:37:00Z,2007-06-09T09:37:00Z,2007-06-09T09:07:00Z,2007-06-09T09:07:00Z
200706,MF,12,2297,42.9758,-125.8508,42.9518,-125.8955,14.3,TSG,,51696,Phacellophora camtschatica,1,5.25,,N,"-125.8508,42.9758","-125.8955,42.9518",2007-06-10T04:45:00Z,2007-06-10T04:45:00Z,2007-06-10T04:15:00Z,2007-06-10T04:15:00Z
200706,MF,12,2297,42.9758,-125.8508,42.9518,-125.8955,14.3,TSG,,162463,Paralepididae,1,1e-04,,N,"-125.8508,42.9758","-125.8955,42.9518",2007-06-10T04:45:00Z,2007-06-10T04:45:00Z,2007-06-10T04:15:00Z,2007-06-10T04:15:00Z
200706,MF,12,2297,42.9758,-125.8508,42.9518,-125.8955,14.3,TSG,,164792,Merluccius productus,1,5e-04,,N,"-125.8508,42.9758","-125.8955,42.9518",2007-06-10T04:45:00Z,2007-06-10T04:45:00Z,2007-06-10T04:15:00Z,2007-06-10T04:15:00Z
200706,MF,12,2297,42.9758,-125.8508,42.9518,-125.8955,14.3,TSG,,172887,Microstomus pacificus,2,0.005,,N,"-125.8508,42.9758","-125.8955,42.9518",2007-06-10T04:45:00Z,2007-06-10T04:45:00Z,2007-06-10T04:15:00Z,2007-06-10T04:15:00Z
200706,MF,12,2297,42.9758,-125.8508,42.9518,-125.8955,14.3,TSG,,202423,Animalia,12,0.079,,N,"-125.8508,42.9758","-125.8955,42.9518",2007-06-10T04:45:00Z,2007-06-10T04:45:00Z,2007-06-10T04:15:00Z,2007-06-10T04:15:00Z
200804,JD,4,2303,31.6341,-120.6936,31.612,-120.6723,14.3,TSG,,82367,Teuthida,24,0.041,,N,"-120.6936,31.6341","-120.6723,31.612",2008-04-14T07:56:00Z,2008-04-14T07:56:00Z,2008-04-14T07:26:00Z,2008-04-14T07:26:00Z
200804,JD,4,2303,31.6341,-120.6936,31.612,-120.6723,14.3,TSG,,82442,Onychoteuthis borealijaponica,4,0.227,,N,"-120.6936,31.6341","-120.6723,31.612",2008-04-14T07:56:00Z,2008-04-14T07:56:00Z,2008-04-14T07:26:00Z,2008-04-14T07:26:00Z
200804,JD,4,2303,31.6341,-120.6936,31.612,-120.6723,14.3,TSG,,82589,Octopoda,1,5e-04,,N,"-120.6936,31.6341","-120.6723,31.612",2008-04-14T07:56:00Z,2008-04-14T07:56:00Z,2008-04-14T07:26:00Z,2008-04-14T07:26:00Z
200804,JD,4,2303,31.6341,-120.6936,31.612,-120.6723,14.3,TSG,,556231,Lechia pacifica,1,0.001,,N,"-120.6936,31.6341","-120.6723,31.612",2008-04-14T07:56:00Z,2008-04-14T07:56:00Z,2008-04-14T07:26:00Z,2008-04-14T07:26:00Z
200804,JD,4,2303,31.6341,-120.6936,31.612,-120.6723,14.3,TSG,,623871,Symbolophorus californiensis,,0.95,,N,"-120.6936,31.6341","-120.6723,31.612",2008-04-14T07:56:00Z,2008-04-14T07:56:00Z,2008-04-14T07:26:00Z,2008-04-14T07:26:00Z
200804,JD,6,2305,31.4473,-122.0305,31.4145,-122.0241,13.3,TSG,,914154,Bilateria,,2.25,,N,"-122.0305,31.4473","-122.0241,31.4145",2008-04-15T03:50:00Z,2008-04-15T03:50:00Z,2008-04-15T03:20:00Z,2008-04-15T03:20:00Z
200804,JD,7,2306,31.522,-122.0858,31.4901,-122.0835,13.4,TSG,,82401,Abraliopsis felis,20,0.042,,N,"-122.0858,31.522","-122.0835,31.4901",2008-04-15T07:27:00Z,2008-04-15T07:27:00Z,2008-04-15T06:57:00Z,2008-04-15T06:57:00Z
200804,JD,7,2306,31.522,-122.0858,31.4901,-122.0835,13.4,TSG,,623871,Symbolophorus californiensis,20,0.146,,N,"-122.0858,31.522","-122.0835,31.4901",2008-04-15T07:27:00Z,2008-04-15T07:27:00Z,2008-04-15T06:57:00Z,2008-04-15T06:57:00Z
200804,JD,9,2308,32.6956,-120.1435,32.6768,-120.1328,12.5,TSG,,51700,Aurelia,3,2.73,,N,"-120.1435,32.6956","-120.1328,32.6768",2008-04-17T07:59:00Z,2008-04-17T07:59:00Z,2008-04-17T07:29:00Z,2008-04-17T07:29:00Z
200804,JD,9,2308,32.6956,-120.1435,32.6768,-120.1328,12.5,TSG,,82417,Gonatopsis borealis,2,0.001,,N,"-120.1435,32.6956","-120.1328,32.6768",2008-04-17T07:59:00Z,2008-04-17T07:59:00Z,2008-04-17T07:29:00Z,2008-04-17T07:29:00Z
200804,JD,9,2308,32.6956,-120.1435,32.6768,-120.1328,12.5,TSG,,82442,Onychoteuthis borealijaponica,1,0.136,,N,"-120.1435,32.6956","-120.1328,32.6768",2008-04-17T07:59:00Z,2008-04-17T07:59:00Z,2008-04-17T07:29:00Z,2008-04-17T07:29:00Z
200804,JD,9,2308,32.6956,-120.1435,32.6768,-120.1328,12.5,TSG,,623871,Symbolophorus californiensis,,0.36,,N,"-120.1435,32.6956","-120.1328,32.6768",2008-04-17T07:59:00Z,2008-04-17T07:59:00Z,2008-04-17T07:29:00Z,2008-04-17T07:29:00Z
200804,JD,13,2312,32.601,-121.9033,32.5756,-121.8778,13.1,TSG,,51700,Aurelia,1,1.64,,N,"-121.9033,32.601","-121.8778,32.5756",2008-04-19T03:20:00Z,2008-04-19T03:20:00Z,2008-04-19T02:50:00Z,2008-04-19T02:50:00Z
200804,JD,13,2312,32.601,-121.9033,32.5756,-121.8778,13.1,TSG,,162673,Tarletonbeania crenularis,3,0.0035,,N,"-121.9033,32.601","-121.8778,32.5756",2008-04-19T03:20:00Z,2008-04-19T03:20:00Z,2008-04-19T02:50:00Z,2008-04-19T02:50:00Z
200804,JD,13,2312,32.601,-121.9033,32.5756,-121.8778,13.1,TSG,,623871,Symbolophorus californiensis,7,0.0395,,N,"-121.9033,32.601","-121.8778,32.5756",2008-04-19T03:20:00Z,2008-04-19T03:20:00Z,2008-04-19T02:50:00Z,2008-04-19T02:50:00Z
200804,JD,14,2313,32.462,-122.171,32.4356,-122.1498,13.9,TSG,,51700,Aurelia,1,0.68,,N,"-122.171,32.462","-122.1498,32.4356",2008-04-19T08:26:00Z,2008-04-19T08:26:00Z,2008-04-19T07:56:00Z,2008-04-19T07:56:00Z
200804,JD,14,2313,32.462,-122.171,32.4356,-122.1498,13.9,TSG,,82442,Onychoteuthis borealijaponica,1,0.099,,N,"-122.171,32.462","-122.1498,32.4356",2008-04-19T08:26:00Z,2008-04-19T08:26:00Z,2008-04-19T07:56:00Z,2008-04-19T07:56:00Z
200804,JD,14,2313,32.462,-122.171,32.4356,-122.1498,13.9,TSG,,556078,Pterygioteuthis gemmata,4,0.006,,N,"-122.171,32.462","-122.1498,32.4356",2008-04-19T08:26:00Z,2008-04-19T08:26:00Z,2008-04-19T07:56:00Z,2008-04-19T07:56:00Z
200804,JD,14,2313,32.462,-122.171,32.4356,-122.1498,13.9,TSG,,623871,Symbolophorus californiensis,26,0.142,,N,"-122.171,32.462","-122.1498,32.4356",2008-04-19T08:26:00Z,2008-04-19T08:26:00Z,2008-04-19T07:56:00Z,2008-04-19T07:56:00Z
200804,JD,15,2314,32.3613,-122.3853,32.3343,-122.3633,13.2,TSG,,82401,Abraliopsis felis,,0.053,,N,"-122.3853,32.3613","-122.3633,32.3343",2008-04-19T12:33:00Z,2008-04-19T12:33:00Z,2008-04-19T12:03:00Z,2008-04-19T12:03:00Z
200804,JD,15,2314,32.3613,-122.3853,32.3343,-122.3633,13.2,TSG,,202423,Animalia,,0.032,,N,"-122.3853,32.3613","-122.3633,32.3343",2008-04-19T12:33:00Z,2008-04-19T12:33:00Z,2008-04-19T12:03:00Z,2008-04-19T12:03:00Z
200804,JD,15,2314,32.3613,-122.3853,32.3343,-122.3633,13.2,TSG,,556078,Pterygioteuthis gemmata,,0.0485,,N,"-122.3853,32.3613","-122.3633,32.3343",2008-04-19T12:33:00Z,2008-04-19T12:33:00Z,2008-04-19T12:03:00Z,2008-04-19T12:03:00Z
200804,JD,15,2314,32.3613,-122.3853,32.3343,-122.3633,13.2,TSG,,623871,Symbolophorus californiensis,,0.247,,N,"-122.3853,32.3613","-122.3633,32.3343",2008-04-19T12:33:00Z,2008-04-19T12:33:00Z,2008-04-19T12:03:00Z,2008-04-19T12:03:00Z
200804,JD,16,2315,33.1691,-122.3195,33.1428,-122.3091,12,TSG,,180403,Cetacea,1,81.8,,N,"-122.3195,33.1691","-122.3091,33.1428",2008-04-21T03:26:00Z,2008-04-21T03:26:00Z,2008-04-21T02:56:00Z,2008-04-21T02:56:00Z
200804,JD,19,2318,33.845,-122.4353,33.8173,-122.4148,12.6,TSG,,82401,Abraliopsis felis,1,0.005,,N,"-122.4353,33.845","-122.4148,33.8173",2008-04-22T12:05:00Z,2008-04-22T12:05:00Z,2008-04-22T11:35:00Z,2008-04-22T11:35:00Z
200804,JD,19,2318,33.845,-122.4353,33.8173,-122.4148,12.6,TSG,,82442,Onychoteuthis borealijaponica,4,0.118,,N,"-122.4353,33.845","-122.4148,33.8173",2008-04-22T12:05:00Z,2008-04-22T12:05:00Z,2008-04-22T11:35:00Z,2008-04-22T11:35:00Z
200804,JD,19,2318,33.845,-122.4353,33.8173,-122.4148,12.6,TSG,,162673,Tarletonbeania crenularis,1,0.0015,,N,"-122.4353,33.845","-122.4148,33.8173",2008-04-22T12:05:00Z,2008-04-22T12:05:00Z,2008-04-22T11:35:00Z,2008-04-22T11:35:00Z
200804,JD,19,2318,33.845,-122.4353,33.8173,-122.4148,12.6,TSG,,623871,Symbolophorus californiensis,7,0.028,,N,"-122.4353,33.845","-122.4148,33.8173",2008-04-22T12:05:00Z,2008-04-22T12:05:00Z,2008-04-22T11:35:00Z,2008-04-22T11:35:00Z
200804,JD,22,2321,34.7165,-121.574,34.6948,-121.5593,11.2,TSG,,51700,Aurelia,2,2.27,,N,"-121.574,34.7165","-121.5593,34.6948",2008-04-24T07:07:00Z,2008-04-24T07:07:00Z,2008-04-24T06:37:00Z,2008-04-24T06:37:00Z
200804,JD,22,2321,34.7165,-121.574,34.6948,-121.5593,11.2,TSG,,82417,Gonatopsis borealis,1,0.0035,,N,"-121.574,34.7165","-121.5593,34.6948",2008-04-24T07:07:00Z,2008-04-24T07:07:00Z,2008-04-24T06:37:00Z,2008-04-24T06:37:00Z
200804,JD,22,2321,34.7165,-121.574,34.6948,-121.5593,11.2,TSG,,162583,Diaphus spp.,5,0.0055,,N,"-121.574,34.7165","-121.5593,34.6948",2008-04-24T07:07:00Z,2008-04-24T07:07:00Z,2008-04-24T06:37:00Z,2008-04-24T06:37:00Z
200804,JD,22,2321,34.7165,-121.574,34.6948,-121.5593,11.2,TSG,,162664,Stenobrachius leucopsarus,4,0.011,,N,"-121.574,34.7165","-121.5593,34.6948",2008-04-24T07:07:00Z,2008-04-24T07:07:00Z,2008-04-24T06:37:00Z,2008-04-24T06:37:00Z
200804,JD,22,2321,34.7165,-121.574,34.6948,-121.5593,11.2,TSG,,162673,Tarletonbeania crenularis,42,0.075,,N,"-121.574,34.7165","-121.5593,34.6948",2008-04-24T07:07:00Z,2008-04-24T07:07:00Z,2008-04-24T06:37:00Z,2008-04-24T06:37:00Z
200804,JD,23,2322,34.3496,-122.227,34.3138,-122.2145,11.9,TSG,,51700,Aurelia,4,1.41,,N,"-122.227,34.3496","-122.2145,34.3138",2008-04-24T13:03:00Z,2008-04-24T13:03:00Z,2008-04-24T12:33:00Z,2008-04-24T12:33:00Z
200804,JD,23,2322,34.3496,-122.227,34.3138,-122.2145,11.9,TSG,,168586,Trachurus symmetricus,2,0.568,,N,"-122.227,34.3496","-122.2145,34.3138",2008-04-24T13:03:00Z,2008-04-24T13:03:00Z,2008-04-24T12:33:00Z,2008-04-24T12:33:00Z
200804,MF,1,2371,48.0913,-124.9458,48.1438,-124.9741,8.3,TSG,,53856,Ctenophora,,0.3675,,N,"-124.9458,48.0913","-124.9741,48.1438",2008-04-03T07:03:00Z,2008-04-03T07:03:00Z,2008-04-03T06:34:00Z,2008-04-03T06:34:00Z
200804,MF,1,2371,48.0913,-124.9458,48.1438,-124.9741,8.3,TSG,,95599,Decapoda,,0.721,,N,"-124.9458,48.0913","-124.9741,48.1438",2008-04-03T07:03:00Z,2008-04-03T07:03:00Z,2008-04-03T06:34:00Z,2008-04-03T06:34:00Z
200804,MF,1,2371,48.0913,-124.9458,48.1438,-124.9741,8.3,TSG,,172715,Citharichthys,,0.1915,,N,"-124.9458,48.0913","-124.9741,48.1438",2008-04-03T07:03:00Z,2008-04-03T07:03:00Z,2008-04-03T06:34:00Z,2008-04-03T06:34:00Z
200804,MF,3,2373,47.741,-126.62,47.7425,-126.7258,7.8,TSG,,51483,Scyphozoa,,2.183,,N,"-126.62,47.741","-126.7258,47.7425",2008-04-05T07:40:00Z,2008-04-05T07:40:00Z,2008-04-05T07:12:00Z,2008-04-05T07:12:00Z
200804,MF,3,2373,47.741,-126.62,47.7425,-126.7258,7.8,TSG,,82367,Teuthida,,0.6315,,N,"-126.62,47.741","-126.7258,47.7425",2008-04-05T07:40:00Z,2008-04-05T07:40:00Z,2008-04-05T07:12:00Z,2008-04-05T07:12:00Z
200804,MF,3,2373,47.741,-126.62,47.7425,-126.7258,7.8,TSG,,161030,Osteichthyes,,0.973,,N,"-126.62,47.741","-126.7258,47.7425",2008-04-05T07:40:00Z,2008-04-05T07:40:00Z,2008-04-05T07:12:00Z,2008-04-05T07:12:00Z
200804,MF,3,2373,47.741,-126.62,47.7425,-126.7258,7.8,TSG,,202423,Animalia,,0.2445,,N,"-126.62,47.741","-126.7258,47.7425",2008-04-05T07:40:00Z,2008-04-05T07:40:00Z,2008-04-05T07:12:00Z,2008-04-05T07:12:00Z
200804,MF,4,2374,47.7615,-125.591,47.7211,-125.6485,7.8,TSG,,82367,Teuthida,2,0.163,,N,"-125.591,47.7615","-125.6485,47.7211",2008-04-05T12:58:00Z,2008-04-05T12:58:00Z,2008-04-05T12:29:00Z,2008-04-05T12:29:00Z
200804,MF,4,2374,47.7615,-125.591,47.7211,-125.6485,7.8,TSG,,162575,Myctophidae,,1.67,,N,"-125.591,47.7615","-125.6485,47.7211",2008-04-05T12:58:00Z,2008-04-05T12:58:00Z,2008-04-05T12:29:00Z,2008-04-05T12:29:00Z
200804,MF,7,2377,46.358,-124.4001,46.3581,-124.4845,8.2,TSG,,914154,Bilateria,,0.18,,N,"-124.4001,46.358","-124.4845,46.3581",2008-04-08T04:20:00Z,2008-04-08T04:20:00Z,2008-04-08T03:50:00Z,2008-04-08T03:50:00Z
200804,MF,8,2378,46.0103,-124.2411,45.9985,-124.3121,8.6,TSG,,95496,Euphausiacea,,0.5725,,N,"-124.2411,46.0103","-124.3121,45.9985",2008-04-08T07:35:00Z,2008-04-08T07:35:00Z,2008-04-08T07:05:00Z,2008-04-08T07:05:00Z
200804,MF,8,2378,46.0103,-124.2411,45.9985,-124.3121,8.6,TSG,,162053,Allosmerus elongatus,9,0.1015,,N,"-124.2411,46.0103","-124.3121,45.9985",2008-04-08T07:35:00Z,2008-04-08T07:35:00Z,2008-04-08T07:05:00Z,2008-04-08T07:05:00Z
200804,MF,8,2378,46.0103,-124.2411,45.9985,-124.3121,8.6,TSG,,172715,Citharichthys,17,0.0975,,N,"-124.2411,46.0103","-124.3121,45.9985",2008-04-08T07:35:00Z,2008-04-08T07:35:00Z,2008-04-08T07:05:00Z,2008-04-08T07:05:00Z
200804,MF,10,2380,45.6603,-126.894,45.7165,-126.9195,8.2,TSG,,82367,Teuthida,,0.336,,N,"-126.894,45.6603","-126.9195,45.7165",2008-04-09T09:39:00Z,2008-04-09T09:39:00Z,2008-04-09T09:09:00Z,2008-04-09T09:09:00Z
200804,MF,10,2380,45.6603,-126.894,45.7165,-126.9195,8.2,TSG,,159643,Salpida,,0.21,,N,"-126.894,45.6603","-126.9195,45.7165",2008-04-09T09:39:00Z,2008-04-09T09:39:00Z,2008-04-09T09:09:00Z,2008-04-09T09:09:00Z
200804,MF,10,2380,45.6603,-126.894,45.7165,-126.9195,8.2,TSG,,162081,Bathylagus,,0.093,,N,"-126.894,45.6603","-126.9195,45.7165",2008-04-09T09:39:00Z,2008-04-09T09:39:00Z,2008-04-09T09:09:00Z,2008-04-09T09:09:00Z
200804,MF,10,2380,45.6603,-126.894,45.7165,-126.9195,8.2,TSG,,914154,Bilateria,,1.216,,N,"-126.894,45.6603","-126.9195,45.7165",2008-04-09T09:39:00Z,2008-04-09T09:39:00Z,2008-04-09T09:09:00Z,2008-04-09T09:09:00Z
200804,MF,11,2381,44.9981,-125.1918,44.9986,-125.3028,9.1,TSG,,51483,Scyphozoa,,3.62,,N,"-125.1918,44.9981","-125.3028,44.9986",2008-04-10T05:05:00Z,2008-04-10T05:05:00Z,2008-04-10T04:35:00Z,2008-04-10T04:35:00Z
200804,MF,11,2381,44.9981,-125.1918,44.9986,-125.3028,9.1,TSG,,82367,Teuthida,,0.769,,N,"-125.1918,44.9981","-125.3028,44.9986",2008-04-10T05:05:00Z,2008-04-10T05:05:00Z,2008-04-10T04:35:00Z,2008-04-10T04:35:00Z
200804,MF,11,2381,44.9981,-125.1918,44.9986,-125.3028,9.1,TSG,,159643,Salpida,,1.81,,N,"-125.1918,44.9981","-125.3028,44.9986",2008-04-10T05:05:00Z,2008-04-10T05:05:00Z,2008-04-10T04:35:00Z,2008-04-10T04:35:00Z
200804,MF,11,2381,44.9981,-125.1918,44.9986,-125.3028,9.1,TSG,,161030,Osteichthyes,,0.148,,N,"-125.1918,44.9981","-125.3028,44.9986",2008-04-10T05:05:00Z,2008-04-10T05:05:00Z,2008-04-10T04:35:00Z,2008-04-10T04:35:00Z
200804,MF,11,2381,44.9981,-125.1918,44.9986,-125.3028,9.1,TSG,,162575,Myctophidae,,0.493,,N,"-125.1918,44.9981","-125.3028,44.9986",2008-04-10T05:05:00Z,2008-04-10T05:05:00Z,2008-04-10T04:35:00Z,2008-04-10T04:35:00Z
200804,MF,12,2382,45.0275,-124.1896,44.9846,-124.2531,9.1,TSG,,51483,Scyphozoa,,0.136,,N,"-124.1896,45.0275","-124.2531,44.9846",2008-04-10T10:19:00Z,2008-04-10T10:19:00Z,2008-04-10T09:49:00Z,2008-04-10T09:49:00Z
200804,MF,12,2382,45.0275,-124.1896,44.9846,-124.2531,9.1,TSG,,82367,Teuthida,,0.053,,N,"-124.1896,45.0275","-124.2531,44.9846",2008-04-10T10:19:00Z,2008-04-10T10:19:00Z,2008-04-10T09:49:00Z,2008-04-10T09:49:00Z
200804,MF,12,2382,45.0275,-124.1896,44.9846,-124.2531,9.1,TSG,,95496,Euphausiacea,,0.074,,N,"-124.1896,45.0275","-124.2531,44.9846",2008-04-10T10:19:00Z,2008-04-10T10:19:00Z,2008-04-10T09:49:00Z,2008-04-10T09:49:00Z
200804,MF,12,2382,45.0275,-124.1896,44.9846,-124.2531,9.1,TSG,,162575,Myctophidae,,0.01,,N,"-124.1896,45.0275","-124.2531,44.9846",2008-04-10T10:19:00Z,2008-04-10T10:19:00Z,2008-04-10T09:49:00Z,2008-04-10T09:49:00Z
200804,MF,12,2382,45.0275,-124.1896,44.9846,-124.2531,9.1,TSG,,172715,Citharichthys,11,0.189,,N,"-124.1896,45.0275","-124.2531,44.9846",2008-04-10T10:19:00Z,2008-04-10T10:19:00Z,2008-04-10T09:49:00Z,2008-04-10T09:49:00Z
200804,MF,13,2383,44.3075,-125.121,44.2655,-125.1778,9.4,TSG,,51483,Scyphozoa,,0.5,,N,"-125.121,44.3075","-125.1778,44.2655",2008-04-11T04:35:00Z,2008-04-11T04:35:00Z,2008-04-11T04:05:00Z,2008-04-11T04:05:00Z
200804,MF,13,2383,44.3075,-125.121,44.2655,-125.1778,9.4,TSG,,82367,Teuthida,,0.359,,N,"-125.121,44.3075","-125.1778,44.2655",2008-04-11T04:35:00Z,2008-04-11T04:35:00Z,2008-04-11T04:05:00Z,2008-04-11T04:05:00Z
200804,MF,13,2383,44.3075,-125.121,44.2655,-125.1778,9.4,TSG,,162575,Myctophidae,,0.932,,N,"-125.121,44.3075","-125.1778,44.2655",2008-04-11T04:35:00Z,2008-04-11T04:35:00Z,2008-04-11T04:05:00Z,2008-04-11T04:05:00Z
200804,MF,14,2384,44.3291,-126.0735,44.3955,-126.068,9.1,TSG,,51483,Scyphozoa,,3.309,,N,"-126.0735,44.3291","-126.068,44.3955",2008-04-11T09:25:00Z,2008-04-11T09:25:00Z,2008-04-11T08:55:00Z,2008-04-11T08:55:00Z
200804,MF,14,2384,44.3291,-126.0735,44.3955,-126.068,9.1,TSG,,82367,Teuthida,,0.29,,N,"-126.0735,44.3291","-126.068,44.3955",2008-04-11T09:25:00Z,2008-04-11T09:25:00Z,2008-04-11T08:55:00Z,2008-04-11T08:55:00Z
200804,MF,14,2384,44.3291,-126.0735,44.3955,-126.068,9.1,TSG,,162575,Myctophidae,,0.174,,N,"-126.0735,44.3291","-126.068,44.3955",2008-04-11T09:25:00Z,2008-04-11T09:25:00Z,2008-04-11T08:55:00Z,2008-04-11T08:55:00Z
200804,MF,14,2384,44.3291,-126.0735,44.3955,-126.068,9.1,TSG,,172887,Microstomus pacificus,,0.011,,N,"-126.0735,44.3291","-126.068,44.3955",2008-04-11T09:25:00Z,2008-04-11T09:25:00Z,2008-04-11T08:55:00Z,2008-04-11T08:55:00Z
200804,MF,14,2384,44.3291,-126.0735,44.3955,-126.068,9.1,TSG,,635931,Congriscus megastoma,,0.587,,N,"-126.0735,44.3291","-126.068,44.3955",2008-04-11T09:25:00Z,2008-04-11T09:25:00Z,2008-04-11T08:55:00Z,2008-04-11T08:55:00Z
200804,MF,15,2385,43.641,-126.1668,43.6928,-126.118,9.4,TSG,,51483,Scyphozoa,,1.137,,N,"-126.1668,43.641","-126.118,43.6928",2008-04-12T04:39:00Z,2008-04-12T04:39:00Z,2008-04-12T04:09:00Z,2008-04-12T04:09:00Z
200804,MF,15,2385,43.641,-126.1668,43.6928,-126.118,9.4,TSG,,82367,Teuthida,,0.028,,N,"-126.1668,43.641","-126.118,43.6928",2008-04-12T04:39:00Z,2008-04-12T04:39:00Z,2008-04-12T04:09:00Z,2008-04-12T04:09:00Z
200804,MF,15,2385,43.641,-126.1668,43.6928,-126.118,9.4,TSG,,95599,Decapoda,,14.92,,N,"-126.1668,43.641","-126.118,43.6928",2008-04-12T04:39:00Z,2008-04-12T04:39:00Z,2008-04-12T04:09:00Z,2008-04-12T04:09:00Z
200804,MF,15,2385,43.641,-126.1668,43.6928,-126.118,9.4,TSG,,162575,Myctophidae,,0.091,,N,"-126.1668,43.641","-126.118,43.6928",2008-04-12T04:39:00Z,2008-04-12T04:39:00Z,2008-04-12T04:09:00Z,2008-04-12T04:09:00Z
200804,MF,15,2385,43.641,-126.1668,43.6928,-126.118,9.4,TSG,,635931,Congriscus megastoma,,0.349,,N,"-126.1668,43.641","-126.118,43.6928",2008-04-12T04:39:00Z,2008-04-12T04:39:00Z,2008-04-12T04:09:00Z,2008-04-12T04:09:00Z
200804,MF,16,2386,43.6675,-125.2586,43.7243,-125.2308,9.9,TSG,,51483,Scyphozoa,,2.551,,N,"-125.2586,43.6675","-125.2308,43.7243",2008-04-12T09:23:00Z,2008-04-12T09:23:00Z,2008-04-12T08:53:00Z,2008-04-12T08:53:00Z
200804,MF,16,2386,43.6675,-125.2586,43.7243,-125.2308,9.9,TSG,,82367,Teuthida,,0.147,,N,"-125.2586,43.6675","-125.2308,43.7243",2008-04-12T09:23:00Z,2008-04-12T09:23:00Z,2008-04-12T08:53:00Z,2008-04-12T08:53:00Z
200804,MF,16,2386,43.6675,-125.2586,43.7243,-125.2308,9.9,TSG,,95599,Decapoda,,0.517,,N,"-125.2586,43.6675","-125.2308,43.7243",2008-04-12T09:23:00Z,2008-04-12T09:23:00Z,2008-04-12T08:53:00Z,2008-04-12T08:53:00Z
200804,MF,16,2386,43.6675,-125.2586,43.7243,-125.2308,9.9,TSG,,159643,Salpida,,1.697,,N,"-125.2586,43.6675","-125.2308,43.7243",2008-04-12T09:23:00Z,2008-04-12T09:23:00Z,2008-04-12T08:53:00Z,2008-04-12T08:53:00Z
200804,MF,16,2386,43.6675,-125.2586,43.7243,-125.2308,9.9,TSG,,161030,Osteichthyes,,0.607,,N,"-125.2586,43.6675","-125.2308,43.7243",2008-04-12T09:23:00Z,2008-04-12T09:23:00Z,2008-04-12T08:53:00Z,2008-04-12T08:53:00Z
200804,MF,16,2386,43.6675,-125.2586,43.7243,-125.2308,9.9,TSG,,162081,Bathylagus,,0.29,,N,"-125.2586,43.6675","-125.2308,43.7243",2008-04-12T09:23:00Z,2008-04-12T09:23:00Z,2008-04-12T08:53:00Z,2008-04-12T08:53:00Z
200804,MF,16,2386,43.6675,-125.2586,43.7243,-125.2308,9.9,TSG,,162575,Myctophidae,,0.35,,N,"-125.2586,43.6675","-125.2308,43.7243",2008-04-12T09:23:00Z,2008-04-12T09:23:00Z,2008-04-12T08:53:00Z,2008-04-12T08:53:00Z
200804,MF,17,2387,42.6348,-124.604,42.6838,-124.626,9.6,TSG,,82367,Teuthida,,0.071,,N,"-124.604,42.6348","-124.626,42.6838",2008-04-13T04:31:00Z,2008-04-13T04:31:00Z,2008-04-13T04:01:00Z,2008-04-13T04:01:00Z
200804,MF,17,2387,42.6348,-124.604,42.6838,-124.626,9.6,TSG,,95599,Decapoda,,0.803,,N,"-124.604,42.6348","-124.626,42.6838",2008-04-13T04:31:00Z,2008-04-13T04:31:00Z,2008-04-13T04:01:00Z,2008-04-13T04:01:00Z
200804,MF,18,2388,42.9905,-124.6396,43.0371,-124.6588,9.9,TSG,,202423,Animalia,,0.53,,N,"-124.6396,42.9905","-124.6588,43.0371",2008-04-13T07:39:00Z,2008-04-13T07:39:00Z,2008-04-13T07:09:00Z,2008-04-13T07:09:00Z
200804,MF,19,2389,43.3201,-124.5211,43.3718,-124.4998,9.8,TSG,,161030,Osteichthyes,,0.058,,N,"-124.5211,43.3201","-124.4998,43.3718",2008-04-13T10:31:00Z,2008-04-13T10:31:00Z,2008-04-13T10:01:00Z,2008-04-13T10:01:00Z
200804,MF,20,2390,43.0146,-127.3126,43.0518,-127.3678,9.7,TSG,,51483,Scyphozoa,,4.38,,N,"-127.3126,43.0146","-127.3678,43.0518",2008-04-14T04:52:00Z,2008-04-14T04:52:00Z,2008-04-14T04:22:00Z,2008-04-14T04:22:00Z
200804,MF,20,2390,43.0146,-127.3126,43.0518,-127.3678,9.7,TSG,,82367,Teuthida,,0.006,,N,"-127.3126,43.0146","-127.3678,43.0518",2008-04-14T04:52:00Z,2008-04-14T04:52:00Z,2008-04-14T04:22:00Z,2008-04-14T04:22:00Z
200804,MF,20,2390,43.0146,-127.3126,43.0518,-127.3678,9.7,TSG,,162575,Myctophidae,,0.066,,N,"-127.3126,43.0146","-127.3678,43.0518",2008-04-14T04:52:00Z,2008-04-14T04:52:00Z,2008-04-14T04:22:00Z,2008-04-14T04:22:00Z
