date,sunrise_pacific,sunset_pacific,lat,lon
2012-04-23,2012-04-23T13:31:07Z,2012-04-24T02:46:47Z,32.8277,-122.41135
2012-04-24,2012-04-24T13:27:56Z,2012-04-25T02:46:02Z,33.0404,-121.96165
2012-04-24,2012-04-24T13:26:12Z,2012-04-25T02:47:20Z,34.1166,-121.90905
2012-04-24,2012-04-24T13:27:00Z,2012-04-25T02:47:35Z,33.9259,-122.03875
2012-04-25,2012-04-25T13:26:11Z,2012-04-26T02:49:07Z,34.08165,-122.1658
2012-04-25,2012-04-25T13:26:22Z,2012-04-26T02:51:07Z,34.69645,-122.4393
2012-04-27,2012-04-27T13:33:46Z,2012-04-28T03:03:35Z,35.0833,-124.9972
2012-04-28,2012-04-28T13:31:38Z,2012-04-29T03:03:13Z,35.03305,-124.71805
2012-06-28,2012-06-28T12:54:19Z,2012-06-29T03:28:44Z,35.91665,-121.7408
2012-06-29,2012-06-29T12:57:13Z,2012-06-30T03:33:17Z,36.2786,-122.62265
2012-06-29,2012-06-29T12:56:16Z,2012-06-30T03:32:57Z,36.3855,-122.46195
2012-07-02,2012-07-02T12:57:08Z,2012-07-03T03:36:50Z,37.18005,-122.92105
2012-07-02,2012-07-02T12:56:56Z,2012-07-03T03:40:03Z,37.76405,-123.2968
2012-07-02,2012-07-02T12:57:16Z,2012-07-03T03:40:24Z,37.7665,-123.38355
2012-07-03,2012-07-03T12:56:05Z,2012-07-04T03:41:03Z,38.18795,-123.2742
2012-07-03,2012-07-03T12:56:36Z,2012-07-04T03:41:22Z,38.1514,-123.37855
2012-07-04,2012-07-04T12:56:23Z,2012-07-05T03:42:39Z,38.5236,-123.46915
2012-07-12,2012-07-12T13:00:10Z,2012-07-13T03:45:24Z,39.6517,-124.00045
2012-07-17,2012-07-17T13:04:18Z,2012-07-18T03:43:52Z,39.811,-124.1983
2012-07-18,2012-07-18T13:04:28Z,2012-07-19T03:44:03Z,40.06855,-124.2239
2012-07-21,2012-07-21T13:04:07Z,2012-07-22T03:48:47Z,41.78815,-124.72505
2012-07-21,2012-07-21T13:04:16Z,2012-07-22T03:48:59Z,41.79605,-124.76875
2012-07-22,2012-07-22T13:04:23Z,2012-07-23T03:51:26Z,42.49515,-125.07815
2012-07-24,2012-07-24T13:02:28Z,2012-07-25T03:49:15Z,43.08605,-124.5523
2012-07-25,2012-07-25T13:00:41Z,2012-07-26T03:51:56Z,44.1682,-124.6611
2012-07-31,2012-07-31T13:06:03Z,2012-08-01T03:45:43Z,44.4529,-124.57955
2012-08-02,2012-08-02T13:06:06Z,2012-08-03T03:43:51Z,44.9648,-124.38115
2012-08-03,2012-08-03T13:04:10Z,2012-08-04T03:43:09Z,45.63045,-124.06985
2012-08-04,2012-08-04T13:05:46Z,2012-08-05T03:42:51Z,45.75205,-124.25055
2012-08-04,2012-08-04T13:04:38Z,2012-08-05T03:42:50Z,45.95445,-124.1083
2012-08-05,2012-08-05T13:07:09Z,2012-08-06T03:44:37Z,46.29605,-124.6677
2012-08-07,2012-08-07T13:06:23Z,2012-08-08T03:44:47Z,47.45555,-124.6479
2012-08-08,2012-08-08T13:07:47Z,2012-08-09T03:44:16Z,47.6296,-124.7853
2012-08-08,2012-08-08T13:08:42Z,2012-08-09T03:46:00Z,47.77595,-125.11765
2012-08-09,2012-08-09T13:09:23Z,2012-08-10T03:44:49Z,47.9732,-125.08705
2012-08-11,2012-08-11T13:11:47Z,2012-08-12T03:43:11Z,48.3449,-125.25505
2012-08-11,2012-08-11T13:10:51Z,2012-08-12T03:43:30Z,48.5764,-125.17825
2012-08-12,2012-08-12T13:11:56Z,2012-08-13T03:41:41Z,48.6159,-125.1279
2012-08-12,2012-08-12T13:16:23Z,2012-08-13T03:46:00Z,48.59455,-126.22305
2012-08-17,2012-08-17T13:19:37Z,2012-08-18T03:34:04Z,48.751,-125.37045
2012-08-18,2012-08-18T13:23:45Z,2012-08-19T03:35:57Z,48.97005,-126.17655
2012-08-18,2012-08-18T13:24:04Z,2012-08-19T03:36:35Z,49.03725,-126.2953
2012-08-20,2012-08-20T13:29:32Z,2012-08-21T03:37:07Z,49.42555,-127.1586
2012-08-20,2012-08-20T13:31:25Z,2012-08-21T03:41:26Z,49.96575,-127.9338
2012-08-20,2012-08-20T13:30:36Z,2012-08-21T03:40:36Z,49.96655,-127.7272
2012-08-21,2012-08-21T13:33:09Z,2012-08-22T03:41:46Z,50.4299,-128.25375
2012-08-21,2012-08-21T13:32:53Z,2012-08-22T03:40:57Z,50.3116,-128.1168
2012-08-22,2012-08-22T13:35:27Z,2012-08-23T03:39:57Z,50.30105,-128.3757
2012-08-22,2012-08-22T13:35:16Z,2012-08-23T03:40:39Z,50.50415,-128.44105
2012-08-23,2012-08-23T13:36:31Z,2012-08-24T03:38:54Z,50.6354,-128.4427
2012-08-23,2012-08-23T13:32:30Z,2012-08-24T03:29:35Z,49.36355,-126.7742
2012-08-24,2012-08-24T13:33:39Z,2012-08-25T03:27:00Z,49.29455,-126.66175
2012-07-31,2012-07-31T13:05:26Z,2012-08-01T02:50:06Z,32.5513,-117.5521
2012-07-31,2012-07-31T13:06:15Z,2012-08-01T02:50:57Z,32.56345,-117.75985
2012-08-01,2012-08-01T13:05:55Z,2012-08-02T02:49:25Z,32.637,-117.5378
2012-08-01,2012-08-01T13:15:35Z,2012-08-02T02:55:00Z,31.5547,-119.44525
2012-08-01,2012-08-01T13:15:11Z,2012-08-02T02:55:19Z,31.74015,-119.4347
2012-08-01,2012-08-01T13:14:24Z,2012-08-02T02:54:10Z,31.6454,-119.1919
2012-08-02,2012-08-02T13:20:20Z,2012-08-03T02:57:55Z,31.4472,-120.41805
2012-08-02,2012-08-02T13:21:07Z,2012-08-03T02:58:43Z,31.44905,-120.6158
2012-08-02,2012-08-02T13:21:10Z,2012-08-03T02:58:22Z,31.3414,-120.57925
2012-08-05,2012-08-05T13:13:01Z,2012-08-06T02:50:36Z,32.7033,-118.65065
2012-08-05,2012-08-05T13:13:15Z,2012-08-06T02:50:24Z,32.5794,-118.65435
2012-08-06,2012-08-06T13:12:34Z,2012-08-07T02:48:21Z,32.6393,-118.3368
2012-08-06,2012-08-06T13:22:40Z,2012-08-07T02:55:14Z,31.7194,-120.46055
2012-08-07,2012-08-07T13:23:43Z,2012-08-08T02:56:39Z,32.2871,-120.7965
2012-08-08,2012-08-08T13:24:30Z,2012-08-09T02:56:12Z,32.39195,-120.868
2012-08-08,2012-08-08T13:14:32Z,2012-08-09T02:49:38Z,33.3946,-118.80175
2012-08-08,2012-08-08T13:14:36Z,2012-08-09T02:49:08Z,33.2266,-118.74575
2012-08-08,2012-08-08T13:15:12Z,2012-08-09T02:49:56Z,33.28815,-118.92215
2012-08-09,2012-08-09T13:20:15Z,2012-08-10T02:53:55Z,33.4705,-120.0831
2012-08-09,2012-08-09T13:19:23Z,2012-08-10T02:53:08Z,33.4933,-119.87705
2012-08-10,2012-08-10T13:20:26Z,2012-08-11T02:52:44Z,33.57505,-119.99385
2012-08-11,2012-08-11T13:20:08Z,2012-08-12T02:53:02Z,34.2897,-120.02955
2012-08-11,2012-08-11T13:19:15Z,2012-08-12T02:52:03Z,34.26195,-119.7976
2012-08-13,2012-08-13T13:24:08Z,2012-08-14T02:54:22Z,34.59905,-120.7788
2012-08-13,2012-08-13T13:24:57Z,2012-08-14T02:55:05Z,34.56945,-120.971
2012-08-14,2012-08-14T13:25:06Z,2012-08-15T02:53:46Z,34.694,-120.87015
2012-08-14,2012-08-14T13:34:20Z,2012-08-15T03:00:48Z,33.98855,-122.90185
2012-08-15,2012-08-15T13:26:13Z,2012-08-16T02:55:07Z,35.3823,-121.2245
2012-08-15,2012-08-15T13:26:57Z,2012-08-16T02:56:04Z,35.4484,-121.43525
2012-08-16,2012-08-16T13:28:21Z,2012-08-17T02:55:42Z,35.5091,-121.6136
2012-08-16,2012-08-16T13:33:33Z,2012-08-17T02:59:20Z,34.99825,-122.71695
2012-08-16,2012-08-16T13:34:33Z,2012-08-17T02:59:59Z,34.8834,-122.92615
2012-08-17,2012-08-17T13:36:24Z,2012-08-18T03:01:27Z,35.41265,-123.3897
2012-08-18,2012-08-18T13:30:56Z,2012-08-19T02:55:40Z,35.9757,-122.0382
2012-08-18,2012-08-18T13:31:28Z,2012-08-19T02:56:19Z,36.0202,-122.1863
2012-08-19,2012-08-19T13:31:27Z,2012-08-20T02:54:28Z,36.0906,-122.0095
2012-08-19,2012-08-19T13:32:37Z,2012-08-20T02:57:03Z,36.5871,-122.4767
2012-08-19,2012-08-19T13:33:25Z,2012-08-20T02:57:52Z,36.5934,-122.67905
2012-08-20,2012-08-20T13:40:31Z,2012-08-21T03:00:48Z,35.85385,-123.9916
2012-08-20,2012-08-20T13:40:56Z,2012-08-21T03:01:24Z,35.9221,-124.1184
2012-08-21,2012-08-21T13:40:57Z,2012-08-22T02:59:33Z,35.9948,-123.94845
2012-08-23,2012-08-23T13:39:50Z,2012-08-24T02:58:13Z,37.5124,-123.77085
2012-08-23,2012-08-23T13:40:35Z,2012-08-24T02:58:50Z,37.46305,-123.94175
2012-08-24,2012-08-24T13:41:29Z,2012-08-25T02:57:47Z,37.56395,-123.9879
2012-08-24,2012-08-24T13:46:17Z,2012-08-25T03:01:01Z,36.95995,-124.9919
2013-04-26,2013-04-26T13:16:49Z,2013-04-27T02:41:49Z,34.3108,-120.1106
2013-04-27,2013-04-27T13:19:52Z,2013-04-28T02:44:49Z,33.6742,-120.9033
2013-04-29,2013-04-29T13:10:43Z,2013-04-30T02:39:57Z,33.883,-119.2155
2013-04-29,2013-04-29T13:11:42Z,2013-04-30T02:40:48Z,33.8393,-119.44615
2013-05-02,2013-05-02T13:13:14Z,2013-05-03T02:43:39Z,32.6281,-120.07295
2013-05-02,2013-05-02T13:12:28Z,2013-05-03T02:43:08Z,32.70415,-119.91255
2013-05-02,2013-05-02T13:12:42Z,2013-05-03T02:43:51Z,32.8542,-120.03165
2013-05-04,2013-05-04T13:08:33Z,2013-05-05T02:41:24Z,32.36895,-119.24695
2013-06-11,2013-06-11T12:44:10Z,2013-06-12T03:06:15Z,33.81505,-118.52245
2013-06-11,2013-06-11T12:44:31Z,2013-06-12T03:06:59Z,33.88575,-118.65665
2013-06-12,2013-06-12T12:48:36Z,2013-06-13T03:14:01Z,34.3582,-119.9963
2013-06-12,2013-06-12T12:49:17Z,2013-06-13T03:14:30Z,34.3234,-120.14385
2013-06-13,2013-06-13T12:50:22Z,2013-06-14T03:19:56Z,35.0449,-120.9088
2013-06-14,2013-06-14T12:49:51Z,2013-06-15T03:20:06Z,35.1088,-120.8158
2013-06-14,2013-06-14T12:50:14Z,2013-06-15T03:20:52Z,35.1783,-120.9592
2013-06-15,2013-06-15T12:52:50Z,2013-06-16T03:25:09Z,35.424,-121.77025
2013-06-15,2013-06-15T12:53:05Z,2013-06-16T03:25:01Z,35.35505,-121.7832
2013-06-16,2013-06-16T12:52:28Z,2013-06-17T03:26:12Z,35.6289,-121.80565
2013-06-17,2013-06-17T12:53:25Z,2013-06-18T03:27:59Z,35.73845,-122.0952
2013-06-22,2013-06-22T12:53:05Z,2013-06-23T03:35:55Z,37.11315,-122.7928
2013-06-22,2013-06-22T12:51:48Z,2013-06-23T03:35:37Z,37.27805,-122.5939
2013-06-22,2013-06-22T12:52:26Z,2013-06-23T03:36:19Z,37.28705,-122.75985
2013-06-24,2013-06-24T12:52:46Z,2013-06-25T03:37:28Z,37.46805,-122.8442
2013-06-25,2013-06-25T12:54:49Z,2013-06-26T03:41:57Z,37.9077,-123.61185
2013-06-25,2013-06-25T12:54:28Z,2013-06-26T03:41:02Z,37.8118,-123.4538
2013-07-03,2013-07-03T12:54:58Z,2013-07-04T03:46:43Z,39.27005,-123.8523
2013-07-04,2013-07-04T12:54:34Z,2013-07-05T03:47:44Z,39.6148,-123.8885
2013-07-07,2013-07-07T12:56:50Z,2013-07-08T03:47:39Z,39.64955,-124.0413
2013-07-10,2013-07-10T12:58:58Z,2013-07-11T03:50:30Z,40.2617,-124.55705
2013-07-12,2013-07-12T12:57:54Z,2013-07-13T03:51:14Z,40.93605,-124.45145
2013-07-16,2013-07-16T12:57:46Z,2013-07-17T03:52:28Z,42.0381,-124.48335
2013-07-27,2013-07-27T13:06:44Z,2013-07-28T03:47:11Z,42.94105,-124.82145
2013-07-28,2013-07-28T13:04:43Z,2013-07-29T03:45:54Z,43.43635,-124.4129
2013-07-29,2013-07-29T13:04:28Z,2013-07-30T03:45:22Z,43.76755,-124.3188
2013-07-30,2013-07-30T13:04:59Z,2013-07-31T03:44:40Z,43.9433,-124.30265
2013-07-30,2013-07-30T13:04:41Z,2013-07-31T03:44:43Z,44.00635,-124.2722
2013-07-31,2013-07-31T13:05:33Z,2013-08-01T03:43:49Z,44.0954,-124.27705
2013-08-02,2013-08-02T13:08:29Z,2013-08-03T03:46:14Z,44.84965,-124.97345
2013-08-02,2013-08-02T13:05:56Z,2013-08-03T03:45:04Z,45.0988,-124.50665
2013-08-06,2013-08-06T13:06:30Z,2013-08-07T03:42:42Z,46.4283,-124.3648
2013-08-09,2013-08-09T13:08:53Z,2013-08-10T03:43:00Z,47.59255,-124.7892
2013-08-09,2013-08-09T13:08:38Z,2013-08-10T03:42:46Z,47.59465,-124.7285
2013-08-10,2013-08-10T13:09:58Z,2013-08-11T03:41:47Z,47.71145,-124.80645
2013-08-14,2013-08-14T13:14:21Z,2013-08-15T03:36:51Z,48.2643,-124.9007
2013-08-15,2013-08-15T13:17:34Z,2013-08-16T03:36:57Z,48.2706,-125.3602
2013-08-16,2013-08-16T13:21:20Z,2013-08-17T03:38:17Z,48.42185,-126.04695
2013-08-17,2013-08-17T13:22:45Z,2013-08-18T03:36:45Z,48.47605,-126.08285
2013-08-17,2013-08-17T13:19:38Z,2013-08-18T03:34:11Z,48.5924,-125.37335
2013-08-17,2013-08-17T13:20:09Z,2013-08-18T03:34:42Z,48.5903,-125.50155
2013-08-18,2013-08-18T13:23:30Z,2013-08-19T03:35:34Z,48.75855,-126.08215
2013-08-18,2013-08-18T13:23:51Z,2013-08-19T03:35:54Z,48.75185,-126.1684
2013-08-19,2013-08-19T13:26:30Z,2013-08-20T03:36:44Z,49.07705,-126.65905
2013-08-20,2013-08-20T13:26:35Z,2013-08-21T03:33:35Z,49.0992,-126.3323
2013-08-20,2013-08-20T13:28:09Z,2013-08-21T03:35:56Z,49.2763,-126.8227
2013-08-20,2013-08-20T13:28:56Z,2013-08-21T03:36:38Z,49.2601,-127.00735
2013-08-21,2013-08-21T13:29:40Z,2013-08-22T03:35:30Z,49.60065,-127.0182
2013-08-22,2013-08-22T13:33:56Z,2013-08-23T03:38:30Z,50.1069,-127.9869
2013-08-23,2013-08-23T13:35:32Z,2013-08-24T03:36:25Z,50.0702,-127.9916
2013-08-23,2013-08-23T13:35:28Z,2013-08-24T03:37:14Z,50.27965,-128.08505
2013-08-24,2013-08-24T13:36:56Z,2013-08-25T03:35:05Z,50.26055,-128.0663
2013-08-24,2013-08-24T13:38:57Z,2013-08-25T03:38:29Z,50.59495,-128.7437
2013-08-24,2013-08-24T13:37:53Z,2013-08-25T03:37:26Z,50.6018,-128.47795
2013-08-25,2013-08-25T13:39:07Z,2013-08-26T03:34:59Z,50.58145,-128.39505
2013-08-25,2013-08-25T13:40:17Z,2013-08-26T03:38:17Z,51.1018,-128.95245
2013-08-26,2013-08-26T13:38:41Z,2013-08-27T03:32:59Z,51.09655,-128.15975
2013-08-26,2013-08-26T13:38:23Z,2013-08-27T03:32:42Z,51.10115,-128.0866
2013-08-27,2013-08-27T13:39:13Z,2013-08-28T03:29:47Z,51.09045,-127.8963
2014-04-24,2014-04-24T13:13:38Z,2014-04-25T02:29:29Z,32.5791,-118.08405
2014-04-24,2014-04-24T13:14:19Z,2014-04-25T02:30:02Z,32.52375,-118.23785
2014-04-25,2014-04-25T13:12:51Z,2014-04-26T02:30:40Z,32.63715,-118.1747
2014-04-25,2014-04-25T13:12:57Z,2014-04-26T02:34:11Z,33.843,-118.625
2014-04-26,2014-04-26T13:11:21Z,2014-04-27T02:34:05Z,33.7129,-118.45125
2014-04-27,2014-04-27T13:08:22Z,2014-04-28T02:31:53Z,33.35775,-117.83965
2014-04-27,2014-04-27T13:09:37Z,2014-04-28T02:33:03Z,33.32995,-118.1415
2014-04-28,2014-04-28T13:12:50Z,2014-04-29T02:40:42Z,34.1826,-119.5344
2014-04-29,2014-04-29T13:13:42Z,2014-04-30T02:44:13Z,34.4269,-120.11475
2014-04-29,2014-04-29T13:11:15Z,2014-04-30T02:41:15Z,34.2669,-119.437
2014-04-29,2014-04-29T13:11:50Z,2014-04-30T02:42:10Z,34.37375,-119.62465
2014-04-29,2014-04-29T13:13:28Z,2014-04-30T02:44:02Z,34.4479,-120.06265
2014-04-20,2014-04-20T13:32:43Z,2014-04-21T02:54:42Z,37.73125,-123.43635
2014-04-20,2014-04-20T13:32:31Z,2014-04-21T02:54:14Z,37.6366,-123.35485
2014-04-22,2014-04-22T13:28:58Z,2014-04-23T02:53:23Z,37.03415,-122.89935
2014-04-22,2014-04-22T13:28:46Z,2014-04-23T02:53:05Z,36.99475,-122.83775
2014-04-23,2014-04-23T13:34:02Z,2014-04-24T02:58:14Z,36.2227,-124.185
2014-04-24,2014-04-24T13:23:44Z,2014-04-25T02:51:28Z,36.70925,-122.09385
2014-04-27,2014-04-27T13:29:32Z,2014-04-28T02:58:48Z,35.2298,-123.84995
2014-04-30,2014-04-30T13:20:43Z,2014-05-01T02:54:50Z,34.95165,-122.349
2014-04-30,2014-04-30T13:21:14Z,2014-05-01T02:54:41Z,34.75265,-122.39425
2014-05-01,2014-05-01T13:19:21Z,2014-05-02T02:54:34Z,34.72955,-122.17135
2014-05-02,2014-05-02T13:14:57Z,2014-05-03T02:52:25Z,34.84515,-121.3779
2014-05-03,2014-05-03T13:21:32Z,2014-05-04T02:57:12Z,33.80865,-122.82175
2014-05-04,2014-05-04T13:12:33Z,2014-05-05T02:51:39Z,34.29425,-121.025
2014-05-05,2014-05-05T13:19:21Z,2014-05-06T02:57:20Z,33.4886,-122.60155
2014-06-27,2014-06-27T12:26:23Z,2014-06-28T04:54:32Z,50.74185,-129.0458
2014-06-28,2014-06-28T12:26:20Z,2014-06-29T04:42:58Z,49.6835,-127.5441
2014-06-28,2014-06-28T12:24:48Z,2014-06-29T04:41:18Z,49.66915,-127.14565
2014-06-29,2014-06-29T12:25:56Z,2014-06-30T04:40:40Z,49.5619,-127.1603
2014-06-29,2014-06-29T12:25:32Z,2014-06-30T04:39:01Z,49.43275,-126.90315
2014-07-01,2014-07-01T12:28:28Z,2014-07-02T04:34:22Z,48.81135,-126.5971
2014-07-03,2014-07-03T12:27:54Z,2014-07-04T04:28:21Z,48.4279,-125.68525
2014-07-04,2014-07-04T12:31:20Z,2014-07-05T04:31:37Z,48.52685,-126.4814
2014-07-06,2014-07-06T12:31:29Z,2014-07-07T04:16:11Z,47.0043,-124.48805
2014-07-07,2014-07-07T12:35:48Z,2014-07-08T04:14:30Z,46.42175,-124.7774
2014-07-07,2014-07-07T12:35:29Z,2014-07-08T04:13:33Z,46.34435,-124.6203
2014-07-08,2014-07-08T12:36:38Z,2014-07-09T04:15:44Z,46.62565,-125.00085
2014-07-08,2014-07-08T12:35:21Z,2014-07-09T04:14:13Z,46.59625,-124.64985
2014-07-09,2014-07-09T12:39:17Z,2014-07-10T04:09:54Z,45.71825,-124.56585
2014-07-10,2014-07-10T12:40:33Z,2014-07-11T04:06:09Z,45.2358,-124.22
2014-07-11,2014-07-11T12:44:33Z,2014-07-12T04:05:31Z,44.7948,-124.6095
2014-08-05,2014-08-05T13:05:06Z,2014-08-06T03:55:39Z,48.2961,-125.7801
2014-08-05,2014-08-05T13:05:43Z,2014-08-06T03:56:40Z,48.36265,-125.9841
2014-08-08,2014-08-08T13:08:53Z,2014-08-09T03:41:19Z,46.61585,-124.53925
2014-08-09,2014-08-09T13:11:40Z,2014-08-10T03:39:02Z,46.17865,-124.63195
2014-08-09,2014-08-09T13:12:27Z,2014-08-10T03:39:29Z,46.11415,-124.7857
2014-08-10,2014-08-10T13:14:18Z,2014-08-11T03:35:25Z,45.48095,-124.54425
2014-08-12,2014-08-12T13:18:36Z,2014-08-13T03:30:01Z,44.5655,-124.48115
2014-08-12,2014-08-12T13:20:25Z,2014-08-13T03:29:38Z,44.0769,-124.65915
2014-08-13,2014-08-13T13:22:08Z,2014-08-14T03:27:22Z,43.76695,-124.6326
2014-08-13,2014-08-13T13:23:49Z,2014-08-14T03:26:03Z,43.0609,-124.678
2014-08-13,2014-08-13T13:24:33Z,2014-08-14T03:26:03Z,42.8834,-124.76995
2014-08-14,2014-08-14T13:26:04Z,2014-08-15T03:23:20Z,42.4629,-124.6635
2014-08-15,2014-08-15T13:28:15Z,2014-08-16T03:21:35Z,42.0991,-124.7639
2014-08-16,2014-08-16T13:29:34Z,2014-08-17T03:16:41Z,41.10195,-124.36265
2014-08-16,2014-08-16T13:30:17Z,2014-08-17T03:16:06Z,40.74315,-124.3789
2014-08-17,2014-08-17T13:31:41Z,2014-08-18T03:12:28Z,39.98905,-124.15025
2014-08-17,2014-08-17T13:31:47Z,2014-08-18T03:12:09Z,39.86365,-124.1229
2014-08-18,2014-08-18T13:34:04Z,2014-08-19T03:11:47Z,39.77465,-124.41625
2014-08-18,2014-08-18T13:32:48Z,2014-08-19T03:09:24Z,39.4344,-123.9594
2014-08-18,2014-08-18T13:33:14Z,2014-08-19T03:08:46Z,39.10975,-123.93345
2014-08-19,2014-08-19T13:32:08Z,2014-08-20T03:03:01Z,38.35505,-123.1334
2014-08-19,2014-08-19T13:32:04Z,2014-08-20T03:02:27Z,38.1907,-123.05385
2014-08-20,2014-08-20T13:33:48Z,2014-08-21T03:01:40Z,38.09725,-123.2301
2014-08-20,2014-08-20T13:32:16Z,2014-08-21T02:58:10Z,37.43325,-122.6
2014-08-21,2014-08-21T13:33:16Z,2014-08-22T02:56:17Z,37.18805,-122.54825
2014-08-21,2014-08-21T13:32:25Z,2014-08-22T02:52:55Z,36.2865,-122.02185
2014-08-21,2014-08-21T13:32:11Z,2014-08-22T02:53:13Z,36.47645,-122.0306
2014-08-21,2014-08-21T13:33:17Z,2014-08-22T02:54:18Z,36.4751,-122.30355
2014-08-22,2014-08-22T13:32:42Z,2014-08-23T02:50:35Z,36.09235,-121.8261
2014-08-22,2014-08-22T13:33:37Z,2014-08-23T02:51:31Z,36.10295,-122.05715
2014-08-23,2014-08-23T13:31:18Z,2014-08-24T02:45:00Z,35.281,-121.0174
2014-08-23,2014-08-23T13:31:32Z,2014-08-24T02:44:45Z,35.08625,-121.0143
2015-04-01,2015-04-01T14:01:57Z,2015-04-02T02:46:29Z,43.9035,-124.80075
2015-04-02,2015-04-02T13:58:09Z,2015-04-03T02:46:13Z,44.25465,-124.36765
2015-04-02,2015-04-02T13:58:44Z,2015-04-03T02:46:08Z,43.80865,-124.43035
2015-04-03,2015-04-03T14:00:55Z,2015-04-04T02:51:14Z,43.7528,-125.41715
2015-04-04,2015-04-04T14:00:15Z,2015-04-05T02:53:30Z,43.7362,-125.6919
2015-04-04,2015-04-04T14:00:02Z,2015-04-05T02:52:24Z,43.20625,-125.528
2015-04-06,2015-04-06T13:59:57Z,2015-04-07T02:57:26Z,42.826,-126.2936
2015-04-08,2015-04-08T13:54:42Z,2015-04-09T02:56:16Z,42.01565,-125.63555
2015-04-09,2015-04-09T13:49:02Z,2015-04-10T02:52:16Z,41.4902,-124.4955
2015-04-09,2015-04-09T13:48:16Z,2015-04-10T02:51:19Z,41.4033,-124.2791
2015-04-11,2015-04-11T13:49:52Z,2015-04-12T02:57:36Z,41.08695,-125.40085
2015-04-17,2015-04-17T13:44:49Z,2015-04-18T03:05:34Z,40.09085,-126.13475
2015-04-19,2015-04-19T13:41:33Z,2015-04-20T03:04:18Z,39.0451,-125.67775
2015-04-20,2015-04-20T13:33:48Z,2015-04-21T02:58:14Z,38.80325,-124.00115
2015-04-21,2015-04-21T13:31:46Z,2015-04-22T02:58:01Z,38.6293,-123.77175
2015-04-26,2015-04-26T13:19:48Z,2015-04-27T02:47:11Z,35.43135,-121.1362
2015-04-27,2015-04-27T13:20:01Z,2015-04-28T02:51:00Z,35.93625,-121.6766
2015-04-27,2015-04-27T13:20:42Z,2015-04-28T02:52:01Z,36.0419,-121.88925
2015-04-28,2015-04-28T13:19:40Z,2015-04-29T02:53:36Z,36.22925,-121.9948
2015-04-29,2015-04-29T13:19:20Z,2015-04-30T02:57:47Z,36.97195,-122.5064
2015-04-29,2015-04-29T13:18:59Z,2015-04-30T02:57:06Z,36.87135,-122.37665
2015-04-30,2015-04-30T13:17:17Z,2015-05-01T02:57:22Z,36.85475,-122.229
2015-05-01,2015-05-01T13:17:04Z,2015-05-02T03:00:30Z,37.2198,-122.62125
2015-06-20,2015-06-20T12:43:34Z,2015-06-21T03:02:38Z,32.8521,-117.5695
2015-06-20,2015-06-20T12:43:05Z,2015-06-21T03:02:24Z,32.89855,-117.48175
2015-06-21,2015-06-21T12:42:39Z,2015-06-22T03:04:00Z,33.276,-117.57565
2015-06-21,2015-06-21T12:42:47Z,2015-06-22T03:03:57Z,33.243,-117.58685
2015-06-22,2015-06-22T12:45:28Z,2015-06-23T03:08:24Z,33.57985,-118.4265
2015-06-22,2015-06-22T12:45:33Z,2015-06-23T03:08:20Z,33.55005,-118.4275
2015-06-22,2015-06-22T12:45:42Z,2015-06-23T03:08:28Z,33.54665,-118.46475
2015-06-23,2015-06-23T12:49:13Z,2015-06-24T03:12:13Z,33.60315,-119.32185
2015-06-23,2015-06-23T12:49:40Z,2015-06-24T03:12:55Z,33.64755,-119.4655
2015-06-23,2015-06-23T12:49:47Z,2015-06-24T03:13:24Z,33.7152,-119.54015
2015-06-24,2015-06-24T12:51:39Z,2015-06-25T03:17:55Z,34.22735,-120.28695
2015-06-25,2015-06-25T12:52:38Z,2015-06-26T03:21:06Z,34.65775,-120.75985
2015-06-25,2015-06-25T12:53:04Z,2015-06-26T03:21:33Z,34.6631,-120.86865
2015-06-25,2015-06-25T12:52:23Z,2015-06-26T03:21:22Z,34.75035,-120.76125
2015-06-26,2015-06-26T12:53:05Z,2015-06-27T03:23:25Z,35.03425,-121.0549
2015-06-27,2015-06-27T12:52:32Z,2015-06-28T03:24:30Z,35.37575,-121.07365
2015-06-27,2015-06-27T12:52:46Z,2015-06-28T03:24:14Z,35.2852,-121.0688
2015-06-28,2015-06-28T12:54:39Z,2015-06-29T03:29:36Z,35.9605,-121.926
2015-06-28,2015-06-28T12:54:53Z,2015-06-29T03:30:08Z,36.01035,-122.0225
2015-06-29,2015-06-29T12:56:01Z,2015-06-30T03:32:18Z,36.26045,-122.38765
2015-06-29,2015-06-29T12:55:22Z,2015-06-30T03:32:27Z,36.3981,-122.32555
2015-06-30,2015-06-30T12:55:36Z,2015-07-01T03:34:08Z,36.7249,-122.5188
2015-06-30,2015-06-30T12:54:59Z,2015-07-01T03:33:49Z,36.7755,-122.401
2015-06-30,2015-06-30T12:55:20Z,2015-07-01T03:33:27Z,36.653,-122.39865
2015-07-01,2015-07-01T12:54:39Z,2015-07-02T03:34:04Z,36.9612,-122.34565
2015-07-01,2015-07-01T12:54:25Z,2015-07-02T03:34:13Z,37.028,-122.3338
2015-07-02,2015-07-02T12:55:07Z,2015-07-03T03:33:44Z,36.9144,-122.3155
2015-07-02,2015-07-02T12:55:37Z,2015-07-03T03:37:23Z,37.45515,-122.83585
2015-07-02,2015-07-02T12:55:12Z,2015-07-03T03:37:31Z,37.5482,-122.79915
2015-07-03,2015-07-03T12:56:04Z,2015-07-04T03:36:56Z,37.4058,-122.7898
